company.GVKEY,year.fyear,cf,earning.ni,lv_book,lv_mkt
 12950,2010-12-31,10.217,  249.766,0.375386278558985,130.061912115682
 13011,2010-12-31,-2.129,  -26.298,0.384252162334538,0.603627990367545
 13163,2010-12-31,2.932,    1.242,0,
 13602,2010-12-31,-0.0449999999999982,   28.175,0.171987887514517,
 13619,2010-12-31,0.596,  -11.755,0,0
 13634,2010-12-31,65.793,   26.443,0.343033543622096,477.418738049713
 13782,2010-12-31,5.461,   18.411,0.309184151674603,1126.82300884956
 13940,2010-12-31,-1.233,   -2.979,0,
 14417,2010-12-31,0.263,    1.518,0.060714769189116,2.42432432432432
 14603,2010-12-31,3.394,  -34.151,0.0437208767186332,0.0658721560130011
 14650,2010-12-31,276.7,  456.200,0.079123378071075,0.26298629121897
 14686,2010-12-31,,,,
 14698,2010-12-31,,,,
 14772,2010-12-31,,,,
 14894,2010-12-31,2975.3,12787.046,0.228170876044001,12.4115107465374
 15327,2010-12-31,-2.624,   -1.560,0,
 15367,2010-12-31,,,,
 15368,2010-12-31,,,,
 15613,2010-12-31,7563.304,  346.315,0.260686495934767,0.54852446965023
 15668,2010-12-31,1213.002,  812.893,0.52802246706887,4.58440606088415
 15855,2010-12-31,-150,  597.000,0.203082003302146,1.24782608695652
 16401,2010-12-31,20.93,  203.503,0,0
 16453,2010-12-31,12.842,   22.839,0,
 16721,2010-12-31,282, -276.000,0,0
 16785,2010-12-31,24.382,    1.725,,
 16926,2010-12-31,-8.683,    1.338,,
 17861,2010-12-31,2.523,    1.522,,
 19661,2010-12-31,4132, 4932.000,0.309275403347794,1.53969767313326
 20029,2010-12-31,41.405,   53.688,0,0
 21425,2010-12-31,,,,
 21743,2010-12-31,-0.436999999999999,   13.361,0,0
 22325,2010-12-31,190.902,  641.875,0.215168383302945,0.341570962672855
 22461,2010-12-31,-17.743,   13.007,0,
 22761,2010-12-31,-0.0489999999999999,   -0.127,0.235691499343216,Inf
 22772,2010-12-31,-1.861,   -1.992,0,
 22797,2010-12-31,2.252,    1.620,0.00114538383676948,0.168627450980392
 23220,2010-12-31,308.381,  313.175,0.362233381227293,27.3402007575114
 23616,2010-12-31,2.982,   -1.882,0.147921509640367,
 24021,2010-12-31,53.813,   79.980,0.00550845830373087,0.0304110460339756
 24225,2010-12-31,2.027,   24.663,0,
 24302,2010-12-31,-40.93,  -45.540,0,0
 24350,2010-12-31,-8.51,   45.841,0.121775407223796,
 24436,2010-12-31,-111.783, -136.098,0.129131397653683,2.84519304634819
 24463,2010-12-31,-61.194,   40.754,0,0
 24725,2010-12-31,2.47,   91.249,0.28125876917213,Inf
 24795,2010-12-31,35.404, -186.284,0,0
 24888,2010-12-31,15.345,   14.537,0.00396260490810581,0.308902691511387
 25064,2010-12-31,,,,
 25224,2010-12-31,-0.306999999999999,  -12.685,0.968681455979121,
 25301,2010-12-31,,,,
 25313,2010-12-31,-27.235,   51.265,0.147194370165804,1.06603313840156
 25314,2010-12-31,7.157,    4.540,0.687814899232246,34.062435736319
 25415,2010-12-31,,,,
 25416,2010-12-31,,,,
 25555,2010-12-31,,,,
 25570,2010-12-31,-405.147,  -41.178,,
 25594,2010-12-31,,,,
 25623,2010-12-31,26.075,   41.454,0.00323755166305845,
 25848,2010-12-31,71.066,   63.044,0.309072959791204,5.34269014993061
 25880,2010-12-31,40.381,  225.385,0.204680916097199,2.7103768714507
 25946,2010-12-31,-2.855,   -3.015,0,
 25946,2010-12-31,-2.855,   -3.015,0,
 26011,2010-12-31,25.622,  107.441,0,0
 26012,2010-12-31,8.733,   52.862,0.155172046010906,94.7675872850443
 26051,2010-12-31,,,,
 26104,2010-12-31,,,,
 26246,2010-12-31,6.64,  -11.843,0.260042497217444,
 26520,2010-12-31,-0.781,   -0.205,0,
 27810,2010-12-31,31.297,   46.726,0.0333287621353484,Inf
 27857,2010-12-31,,,,
 27858,2010-12-31,,,,
 27859,2010-12-31,,,,
 27939,2010-12-31,0.318999999999999,  -10.448,1.54243668720055,
 27949,2010-12-31,,,,
 27954,2010-12-31,,,,
 27956,2010-12-31,,,,
 27965,2010-12-31,211.794,  418.950,0.117023993466435,0.203317503086342
 28292,2010-12-31,,,,
 28294,2010-12-31,,,,
 28301,2010-12-31,,,,
 28302,2010-12-31,,,,
 28308,2010-12-31,,,,
 28336,2010-12-31,,,,
 28378,2010-12-31,12.503,  -53.599,0.664931790346145,Inf
 28459,2010-12-31,,,,
 28490,2010-12-31,-1.604,    2.198,,
 28595,2010-12-31,,,,
 28606,2010-12-31,,,,
 28638,2010-12-31,,,,
 28654,2010-12-31,,,,
 28762,2010-12-31,34.654,   32.307,0.232788037200092,Inf
 28924,2010-12-31,-1.536,  -73.920,0.128765293485327,
 29061,2010-12-31,38.165,    4.315,,
 29304,2010-12-31,-0.0329999999999999,    0.872,0.263024732792895,
 29433,2010-12-31,0,   11.183,0.000695938251296976,Inf
 29627,2010-12-31,1.276,   10.935,0.191966531628141,Inf
 29698,2010-12-31,0.0859999999999999,    1.978,0.257021202134795,
 29705,2010-12-31,-9.572,   14.244,0,0
 29791,2010-12-31,-42.528,  139.090,0,0
 29930,2010-12-31,1.222,   12.220,0.0434367914940192,12.6464339908953
 30032,2010-12-31,0.457999999999998,   14.849,0.292019820718145,
 30161,2010-12-31,-23.403,   74.485,0.206397792516749,232.45325443787
 30170,2010-12-31,-197.593,  596.219,0.190866069660226,92.2426986830626
 30310,2010-12-31,-2.89,   41.412,0.243487672570413,
 30714,2010-12-31,0.52,   10.018,0.0205881075446293,Inf
 30727,2010-12-31,-4.669,    4.882,0.192500639557738,
 30857,2010-12-31,5.731,  -39.527,,
 31846,2010-12-31,-178.3,  476.300,0.267917901437822,42.6997084548105
 61030,2010-12-31,0.515,   -8.114,0,0
 61298,2010-12-31,,,,
 61435,2010-12-31,0.511,   -3.130,0,
 61591,2010-12-31,1020,  673.100,0.135360286158046,0.284470820969337
 61646,2010-12-31,24.979,   67.936,0,0
 62088,2010-12-31,1.595,   -0.725,0,
 62169,2010-12-31,-19.682,    3.920,0.0961165613245957,0.381926388166638
 62221,2010-12-31,14.73,  -35.950,0.321447067274762,6.25943396226415
 62922,2010-12-31,-3.154,   74.308,0.00054354749670899,0.00222791356888878
 63057,2010-12-31,1.571,  -16.665,0.424012497210444,Inf
 63876,2010-12-31,-118.369,  149.899,0.293497637820992,Inf
 63986,2010-12-31,-9.327,   23.727,0.0759595046922808,1.59062567189852
 64088,2010-12-31,-49.5,   36.115,0.238570497699445,71.813704496788
 64121,2010-12-31,0.568,    1.650,0.0346409608742719,
 64275,2010-12-31,-41.774,   60.839,0.137570356545987,0.742408421052632
 64630,2010-12-31,127.954,   48.458,0.110366908555368,0.973643115251221
 64708,2010-12-31,7.779,   12.642,0,0
 64729,2010-12-31,,,,
 64835,2010-12-31,780.632,  531.295,0.424546291999964,6.99520898683249
 64853,2010-12-31,25.83,  124.558,0.176973121525113,0.936463703497283
 64891,2010-12-31,-123.3,  567.600,0.0667121720101986,2.77610693400167
 65021,2010-12-31,-1.582,    6.494,0.001655130905808,0.00270187288916181
 65218,2010-12-31,3.76,   -4.648,0,0
 65286,2010-12-31,-3.814,   -3.373,0,0
 65365,2010-12-31,0.483999999999998,   16.805,0.484315166042119,Inf
 65406,2010-12-31,-3.483,   20.871,0,0
