date,PERMNO,TICKER,CUSIP,MARKET_CAP,ANNUAL_RET.V1
2010-12-31,10001,EGAS,36720410,82413.68,0.07407207595554
2011-12-30,10001,EGAS,36720410,93118.68,0.139600347646555
2012-12-31,10001,EGAS,36720410,76104.81,-0.139628720208418
2013-12-31,10001,EGAS,36720410,83929.56,-0.091282093843246
2014-12-31,10001,EGAS,36720410,115577.76,0.444208611175726
2015-12-31,10001,EGAS,36720410,78262.25,-0.280755798203516
2016-12-28,10001,EGAS,36720410,132026,0.739179235420611
2010-12-31,10002,BTFG,05978R10,47096.13,-0.0696864252672069
2011-12-30,10002,BTFG,05978R10,22280.32,-0.535582659978172
2012-12-31,10002,BTFG,05978R10,49945.48,1.24193799104673
2013-02-15,10002,BTFG,05978R10,53538.68,0.0719446244087474
2010-12-31,10025,AEPI,00103110,159436.8,-0.322098047566613
2011-12-30,10025,AEPI,00103110,154543.5,0.0847858193696414
2012-12-31,10025,AEPI,00103110,327601.13,1.10408476971976
2013-12-31,10025,AEPI,00103110,295900.83,-0.108053703138103
2014-12-31,10025,AEPI,00103110,295460.15,0.100694587206454
2015-12-31,10025,AEPI,00103110,393696.45,0.326735486349967
2016-12-30,10025,AEPI,00103110,593735.4,0.523537720146999
2010-12-31,10026,JJSF,46603210,894466.08,0.21941375910893
2011-12-30,10026,JJSF,46603210,994311.36,0.115724708393916
2012-12-31,10026,JJSF,46603210,1199916.2673,0.210640278084449
2013-12-31,10026,JJSF,46603210,1654949.79,0.400835433621387
2014-12-31,10026,JJSF,46603210,2031606.06,0.244459610648453
2015-12-31,10026,JJSF,46603210,2179045.59,0.0872389269267848
2016-12-30,10026,JJSF,46603210,2494740.71,0.159438412231507
2010-12-31,10028,DGSE,23323G10,42089.52,2.03546375373419
2011-12-30,10028,DGSE,23323G10,83813.4,0.745316673164288
2012-12-31,10028,DGSE,23323G10,66115.68,-0.160022016235387
2013-12-31,10028,DGSE,23323G10,27152.48,-0.589318245289896
2014-12-31,10028,DGSE,23323G10,14913.28,-0.452917418674153
2015-12-31,10028,DGSE,23323G10,4057.68,-0.729509808975528
2016-12-30,10028,DGSE,23323G10,15362.36,2.75759655283001
2010-12-31,10032,PLXS,72913210,1253410.34,0.0863735221663546
2011-12-30,10032,PLXS,72913210,948087.26,-0.115061442597011
2012-12-31,10032,PLXS,72913210,898872,-0.0577088472846189
2013-12-31,10032,PLXS,72913210,1462639.23,0.67789357138288
2014-12-31,10032,PLXS,72913210,1384862.05,-0.048045654182351
2015-12-31,10032,PLXS,72913210,1161997.92,-0.152632330149116
2016-12-30,10032,PLXS,72913210,1813366.24,0.547547136613338
2010-12-31,10044,RMCF,77467X10,58517.6,0.243514063396828
2011-12-30,10044,RMCF,77467X10,52316.04,-0.0775159720906986
2012-12-31,10044,RMCF,77467X10,63888,0.28728555985672
2013-12-31,10044,RMCF,77467X10,71006.76,0.137964040486438
2014-12-31,10044,RMCF,77467X10,80071.36,0.171625244687115
2015-12-31,10044,RMCF,77467X10,62769.25,-0.148902197539567
2016-12-30,10044,RMCF,77467X10,59652.26,-0.00693036713152417
2010-12-31,10051,HGR,41043F20,703338.48,0.53217586978818
2011-12-30,10051,HGR,41043F20,629068.02,-0.117980904849422
2012-12-31,10051,HGR,41043F20,937025.28,0.463871477471503
2013-12-31,10051,HGR,41043F20,1367773.12,0.437874252926422
2014-12-31,10051,HGR,41043F20,772872.9,-0.443310666103713
2015-12-31,10051,HGR,41043F20,580536.95,-0.248861312893511
2016-02-26,10051,HGR,41043F20,454548.08,-0.217021079422033
2010-12-31,10065,ADX,00621210,938987.46,0.116321429083939
2011-12-30,10065,ADX,00621210,857237,-0.0415021661961624
2012-12-31,10065,ADX,00621210,964812.54,0.170740123054525
2013-12-31,10065,ADX,00621210,1205263.12,0.318857951978427
2014-12-31,10065,ADX,00621210,1279203.12,0.1382174698687
2015-12-31,10065,ADX,00621210,1224238.6,0.00500640335259361
2016-12-30,10065,ADX,00621210,1233086.07,0.0703022392582193
2010-01-26,10078,JAVA,86681020,7154890.6,0.0128058716808295
2010-05-28,10092,KDE,35086510,9754.9712,-0.540503847211308
2010-12-31,10100,ALRN,02713510,12600.75,2.63016506428023
2011-12-30,10100,ALRN,02713510,9839.508,-0.245316173312682
2012-12-31,10100,ALRN,02713510,2453.604,-0.750637235748553
2013-03-22,10100,ALRN,02713510,1559.64,-0.364346757949302
2010-12-31,10104,ORCL,68389X10,158140746,0.28606818270047
2011-12-30,10104,ORCL,68389X10,128912719.05,-0.174601492038538
2012-12-31,10104,ORCL,68389X10,157746776.04,0.317226793706672
2013-12-31,10104,ORCL,68389X10,172070868.34,0.156838268509339
2014-12-31,10104,ORCL,68389X10,197479773.99,0.189777457041842
2015-12-31,10104,ORCL,68389X10,153470566.6,-0.176293154292033
2016-12-30,10104,ORCL,68389X10,157735472.85,0.0689133400446846
2010-12-31,10107,MSFT,59491810,234527730,-0.0653164503383877
2011-12-30,10107,MSFT,59491810,217824415.16,-0.0452102367993673
2012-12-31,10107,MSFT,59491810,223667027.8,0.0583673182221376
2013-12-31,10107,MSFT,59491810,310503000,0.442840044831583
2014-12-31,10107,MSFT,59491810,381726100,0.275443260295418
2015-12-31,10107,MSFT,59491810,439679000,0.226960161362633
2016-12-30,10107,MSFT,59491810,480342200,0.150662409156144
2010-12-31,10113,AADR,00768Y20,8206,0.210936612589412
2011-12-30,10113,AADR,00768Y20,6324.75,-0.0508328589593647
2012-12-31,10113,AADR,00768Y20,6916.5,0.0973808998761712
2013-12-31,10113,AADR,00768Y20,10304.25,0.223749431507964
2014-12-31,10113,AADR,00768Y20,14980,0.00425287451380996
2015-12-31,10113,AADR,00768Y20,19264.5,0.0372588169545021
2016-12-30,10113,AADR,00768Y20,18080.865,0.0490787499424015
2010-12-31,10116,ACUR,00509L80,145289.14,-0.378990118155426
2011-12-30,10116,ACUR,00509L80,158166.8,0.0543812045936194
2012-12-31,10116,ACUR,00509L80,101824.74,-0.363895837698224
2013-12-31,10116,ACUR,00509L80,80702.75,-0.247744202849362
2014-12-31,10116,ACUR,00509L80,21981.6,-0.730539203375862
2015-12-31,10116,ACUR,00509L80,29502.5,0.111114825107098
2016-12-30,10116,ACUR,00509L80,9070.761,-0.693400753987028
2010-12-31,10137,AYE,01736110,4119321.36,0.0602795326991652
2011-02-25,10137,AYE,01736110,4247650.26,0.0309381207360056
2010-12-31,10138,TROW,74144T10,16700370.4,0.23696825248596
2011-12-30,10138,TROW,74144T10,14423840.4,-0.0980400897958934
2012-12-31,10138,TROW,74144T10,16736266.8078,0.186668636747094
2013-12-31,10138,TROW,74144T10,21953855.21,0.312863889287963
2014-12-31,10138,TROW,74144T10,22501587.78,0.0472649680032804
2015-12-31,10138,TROW,74144T10,17906028.81,-0.122490238053426
2016-12-30,10138,TROW,74144T10,18422443.84,0.0848332839277441
2010-06-08,10143,OSIP,67104010,3441811.32,0.850923727615093
2010-12-31,10145,HON,43851610,41473996.68,0.394327164022871
2011-12-30,10145,HON,43851610,42039561.95,0.0488255675012634
2012-12-31,10145,HON,43851610,49720620.84,0.198595404762326
2013-12-31,10145,HON,43851610,71695572.01,0.470345502023018
2014-12-31,10145,HON,43851610,78218375.2,0.115457900479972
2015-12-31,10145,HON,43851610,79820466.87,0.0579851418919744
2016-12-30,10145,HON,43851610,88292181.25,0.14990537508428
2010-12-30,10147,EMC,26864810,47183068.4,0.310824554114249
2011-12-30,10147,EMC,26864810,43940673.78,-0.0593940899417631
2012-12-31,10147,EMC,26864810,53298371.5,0.174556876863367
2013-12-31,10147,EMC,26864810,51754852.05,0.00211998743117414
2014-12-31,10147,EMC,26864810,60518193.66,0.206126637417474
2015-12-31,10147,EMC,26864810,49789334.16,-0.120546779564365
2016-09-06,10147,EMC,26864810,56846260.1,0.14091203311888
2010-12-31,10151,GRV,00768Y40,39184,0.00437375849859478
2011-12-29,10151,AGLS,00768Y40,3090,-0.173015573505608
2012-12-31,10151,AGLS,00768Y40,27975,0.086410662436343
2013-12-31,10151,AGLS,00768Y40,43251,-0.00893431984220616
2014-12-31,10151,AGLS,00768Y40,10967,-0.101001017768316
2015-08-07,10151,AGLS,00768Y40,6782.965,-0.0280910217500815
2010-12-31,10158,AMRC,02361E10,331514.96,0.411990071126306
2011-12-30,10158,AMRC,02361E10,347952.92,-0.0445675596639075
2012-12-31,10158,AMRC,02361E10,265674.42,-0.284979948170849
2013-12-31,10158,AMRC,02361E10,268818.48,-0.0152964448885412
2014-12-31,10158,AMRC,02361E10,198450,-0.275366813315099
2015-12-31,10158,AMRC,02361E10,178237.5,-0.1071460727527
2016-12-29,10158,AMRC,02361E10,153169.5,-0.119998774516787
2010-12-31,10163,XRIT,98385710,387558.85,1.09632656189741
2011-12-30,10163,XRIT,98385710,396140,0.0153093302761074
2012-05-14,10163,XRIT,98385710,478046.6,0.193965105127524
2010-12-31,10180,AKRX,00972810,570428.25,2.39106112168802
2011-12-30,10180,AKRX,00972810,1055688.32,0.831959783446885
2012-12-31,10180,AKRX,00972810,1280475.84,0.201444655123466
2013-12-31,10180,AKRX,00972810,2377528.78,0.842830871754298
2014-12-31,10180,AKRX,00972810,4142474.6,0.470343848246626
2015-12-31,10180,AKRX,00972810,4455821.37,0.0306659485507927
2016-12-30,10180,AKRX,00972810,2715433.7,-0.414906411267071
2010-12-31,10182,TECD,87823710,2052388.48,-0.056583224492712
2011-12-30,10182,TECD,87823710,2144542.23,0.122438741835134
2012-12-31,10182,TECD,87823710,1719258.33,-0.0785302003660353
2013-12-31,10182,TECD,87823710,1963638,0.133320768390917
2014-12-31,10182,TECD,87823710,2418863.65,0.225383698099638
2015-12-31,10182,TECD,87823710,2328079.36,0.0498101646718687
2016-12-30,10182,TECD,87823710,2982514.28,0.275684246984137
2010-12-31,10200,RGEN,75991610,144391.03,0.14111544854548
2011-12-30,10200,RGEN,75991610,106581.05,-0.260128820336423
2012-12-31,10200,RGEN,75991610,195904.6,0.809803333124132
2013-12-31,10200,RGEN,75991610,435470.64,1.17198079836916
2014-12-31,10200,RGEN,75991610,648925.2,0.451613505672792
2015-12-31,10200,RGEN,75991610,932127.21,0.428802443027001
2016-12-30,10200,RGEN,75991610,1043072.08,0.0894325380300618
2010-12-30,10201,AT,04878Q86,983517.84,0.230301283074026
2011-12-30,10201,AT,04878Q86,1622678.2,0.0446569281368769
2012-12-31,10201,AT,04878Q86,1364639.13,-0.130563438349258
2013-12-31,10201,AT,04878Q86,417756.6,-0.642022611813641
2014-12-31,10201,AT,04878Q86,327386.97,-0.151325612555108
2015-12-31,10201,AT,04878Q86,238888.11,-0.244580427558472
2016-12-28,10201,AT,04878Q86,289087.5,0.269033637032925
2010-11-30,10205,LSBX,50215P10,94421.65,1.20417271450625
2010-12-31,10207,FUND,85208J10,149575.63,0.195903302358921
2011-12-30,10207,FUND,85208J10,126479.973,-0.119870977797564
2012-12-31,10207,FUND,85208J10,137676,0.123099263224663
2013-12-31,10207,FUND,85208J10,165331.14,0.219961276602433
2014-12-31,10207,FUND,85208J10,163865.8,0.00606833112647531
2015-12-31,10207,FUND,85208J10,130732,-0.147206618545415
2016-12-30,10207,FUND,85208J10,169676.06,0.271490246017432
2010-12-31,10220,BWC,05605H10,2986890.39,0.105398607308405
2011-12-30,10220,BWC,05605H10,2848133.76,-0.0566615710520168
2012-12-31,10220,BWC,05605H10,3117904.8,0.0890191844887784
2013-12-31,10220,BWC,05605H10,3788183.62,0.320220065226565
2014-12-31,10220,BWC,05605H10,3228586.2,-0.102421467505158
2015-12-31,10220,BWXT,05605H10,3382901.37,0.490695150205393
2016-12-30,10220,BWXT,05605H10,3939550.1,0.262009817099406
2010-12-31,10223,CIS,13322V10,318925.36,1.2459990804202
2011-12-30,10223,CIS,13322V10,37999.05,-0.880852493833091
2012-12-31,10223,CIS,13322V10,13333,-0.649122020290873
2013-12-31,10223,CIS,13322V10,26666,0.999992476282632
2014-03-26,10223,CIS,13322V10,27065.99,0.0149983401145812
2010-12-31,10225,FO,07373010,9193005.25,0.417280211885568
2011-12-30,10225,BEAM,07373010,7964164.57,0.0988071835388624
2012-12-31,10225,BEAM,07373010,9720213.17,0.209491010494201
2013-12-31,10225,BEAM,07373010,11098476.14,0.129728579077424
2014-04-30,10225,BEAM,07373010,13838157.42,0.229737745073798
2010-12-31,10232,ESBK,28966010,35843,0.145646443785428
2011-12-30,10232,ESBK,28966010,35486.792,0.0365199259868467
2012-12-31,10232,ESBK,28966010,52961.46,0.525310371221638
2013-12-31,10232,ESBK,28966010,67032,0.266915267675421
2014-12-30,10232,ESBK,28966010,62215,-0.049074114088256
2015-12-31,10232,ESBK,28966010,54138.686,-0.094788479449919
2016-12-30,10232,ESBK,28966010,58180.25,0.0780405414583958
2010-12-31,10239,BWINB,05775520,286760.11,0.047020868641193
2011-12-29,10239,BWINB,05775520,266352.4,-0.0319993597955278
2012-12-31,10239,BWINB,05775520,293239.4,0.145282074367856
2013-12-31,10239,BWINB,05775520,336145.28,0.19264580531766
2014-12-31,10239,BWINB,05775520,318537.68,-0.018269845249735
2015-12-31,10239,BWINB,05775520,298044.09,-0.027137802746959
2016-12-30,10239,BWINB,05775520,314017.2,0.0928780420976092
2010-12-31,10252,INDB,45383610,574028.05,0.334859774744446
2011-12-30,10252,INDB,45383610,586735,0.0401491309246491
2012-12-31,10252,INDB,45383610,659307.3,0.0919719925918114
2013-12-31,10252,INDB,45383610,931290.72,0.385270940218551
2014-12-31,10252,INDB,45383610,1027397.19,0.121786143016938
2015-12-31,10252,INDB,45383610,1220498.72,0.111485867825955
2016-12-30,10252,INDB,45383610,1902572.7,0.547987463438
2010-12-31,10253,DMC,25614T20,98049.49,1.19999061086801
2011-12-30,10253,DSS,25614T20,49847.4,-0.526898858075598
2012-12-31,10253,DSS,25614T20,47102.02,-0.149015316727886
2013-12-31,10253,DSS,25614T20,101906.1,-0.0460856318245045
2014-12-31,10253,DSS,25614T20,20590.65,-0.782610993845637
2015-12-31,10253,DSS,25614T20,8829.7442,-0.620888273831885
2016-12-30,10253,DSS,25614T20,8643.348,-0.0240343540751103
2010-12-31,10257,TSTF,23335Q10,2748.83,-0.33124560443871
2011-12-30,10257,TSTF,23335Q10,11481.75,2.53271065401944
2012-12-31,10257,DLHC,23335Q10,6615.78,-0.624340115781397
2013-12-31,10257,DLHC,23335Q10,14692.59,1.15492804554535
2014-12-31,10257,DLHC,23335Q10,19358.31,0.313722740447041
2015-12-31,10257,DLHC,23335Q10,40811.4,1.08954548939789
2016-12-30,10257,DLHC,23335Q10,66777.48,0.434544666675996
2010-12-31,10258,CLDX,15117B10,132066.6,-0.117765246315559
2011-12-30,10258,CLDX,15117B10,114948.6,-0.368931972260262
2012-12-31,10258,CLDX,15117B10,431855.6,1.58077572489687
2013-12-31,10258,CLDX,15117B10,2160669.87,2.6080515574753
2014-12-31,10258,CLDX,15117B10,1635072.25,-0.246182139600442
2015-12-31,10258,CLDX,15117B10,1547396.48,-0.14082237856624
2016-12-30,10258,CLDX,15117B10,426630.18,-0.774235803614639
2010-12-31,10259,SIGM,82656510,444612.09,0.32431214948606
2011-12-29,10259,SIGM,82656510,193368,-0.576570654766516
2012-12-31,10259,SIGM,82656510,172340.6172,-0.14154264929335
2013-12-31,10259,SIGM,82656510,163326.16,-0.0836405315247244
2014-12-31,10259,SIGM,82656510,258526.4,0.567788902575454
2015-12-31,10259,SIGM,82656510,230376.64,-0.145941845445134
2016-12-30,10259,SIGM,82656510,226932,-0.0506384508802296
2010-12-31,10272,TKLC,87910110,817228.47,-0.220552783457674
2011-12-30,10272,TKLC,87910110,756957.15,-0.0822830326697867
2012-01-27,10272,TKLC,87910110,761805,0.00640517729622436
2010-12-31,10290,HGIC,41282410,993633.3,0.252628844588444
2011-12-30,10290,HGIC,41282410,1541306.22,0.597914252989886
2012-04-30,10290,HGIC,41282410,1634983.38,0.0595729309441055
2010-12-31,10294,HVT,41959620,43556.04,-0.0507104412238962
2011-12-30,10294,HVT,41959620,36203.61,-0.134816426839928
2012-12-31,10294,HVT,41959620,46997.65,0.58348246532816
2013-12-31,10294,HVT,41959620,75899.28,0.917863166310261
2014-12-31,10294,HVT,41959620,47084.16,-0.261214773788475
2015-12-31,10294,HVT,41959620,43912.8,-0.00899763793371466
2016-12-30,10294,HVT,41959620,47829.6,0.181502962073002
2010-12-31,10297,NHTB,51086610,72463.7,0.358898179442296
2011-12-30,10297,NHTB,51086610,65901.6,-0.063051785378866
2012-12-31,10297,NHTB,51086610,89611.2,0.171253583466942
2013-12-30,10297,NHTB,51086610,125309.25,0.247206307162808
2014-12-31,10297,NHTB,51086610,128989.96,0.0602033197751686
2015-12-31,10297,LSBG,51086610,117529.31,-0.0692756907350912
2016-12-30,10297,LSBG,51086610,197872.92,0.742099783626836
2010-12-31,10299,LLTC,53567810,7826956.02,0.167387391258605
2011-12-30,10299,LLTC,53567810,6853867.02,-0.105392473896668
2012-12-31,10299,LLTC,53567810,7939386.7,0.187445823966034
2013-12-31,10299,LLTC,53567810,10709624.9,0.354384687495384
2014-12-31,10299,LLTC,53567810,10896302.4,0.0257418004133163
2015-12-31,10299,LLTC,53567810,10169738.79,-0.0433686739961385
2016-12-30,10299,LLTC,53567810,14991371.65,0.506508263783826
2010-12-31,10302,CY,23280610,3172590.74,0.759485303187816
2011-12-30,10302,CY,23280610,2603998.86,-0.0811808683447549
2012-12-31,10302,CY,23280610,1563388.16,-0.331223656368613
2013-12-31,10302,CY,23280610,1608306,0.0106402124850624
2014-12-31,10302,CY,23280610,2327825.64,0.413966685585208
2015-12-31,10302,CY,23280610,3259627.56,-0.285925849716772
2016-12-30,10302,CY,23280610,3701789.52,0.217590662827682
2010-04-23,10304,AMFI,02391210,18251.37,-0.362901444088021
2010-12-31,10308,TMP,89011010,426178.28,0.100437997679128
2011-12-30,10308,TMP,89011010,428346.73,0.0183207451899925
2012-12-31,10308,TMP,89011010,569349.32,0.0680000202669815
2013-12-31,10308,TMP,89011010,755895.51,0.342356784821391
2014-12-31,10308,TMP,89011010,816393.9,0.113504841698065
2015-12-31,10308,TMP,89011010,836840.16,0.0481060238332653
2016-12-30,10308,TMP,89011010,1423394.24,0.729961535069146
2010-12-31,10318,BCPC,05766520,972105.12,0.520244765934393
2011-12-30,10318,BCPC,05766520,1182389.64,0.204358712521192
2012-12-31,10318,BCPC,05766520,1073598.3,-0.0953549858808253
2013-12-31,10318,BCPC,05766520,1774266.2,0.617687673118412
2014-12-31,10318,BCPC,05766520,2055577.44,0.140365944538227
2015-12-31,10318,BCPC,05766520,1916841.6,-0.0826891693790576
2016-12-30,10318,BCPC,05766520,2665131.36,0.386743640072684
2010-12-31,10324,GENZ,37291710,18773232.8,0.452762541707046
2011-04-08,10324,GENZ,37291710,20104761.25,0.0709266849256802
2010-12-31,10333,XOMA,98419J20,151391.43,-0.510640507644822
2011-12-30,10333,XOMA,98419J20,40373.05,-0.775827868869027
2012-12-31,10333,XOMA,98419J20,197872.8,1.08695820473231
2013-12-31,10333,XOMA,98419J20,709247.78,1.8041675202625
2014-12-31,10333,XOMA,98419J20,416052.28,-0.466567986539607
2015-12-31,10333,XOMA,98419J20,158331.18,-0.629527142224596
2016-12-30,10333,XOMA,98419J20,25801.08,-0.841352770908113
2010-08-04,10353,ADPT,85812220,326078.04,-0.191049181124008
2015-12-31,10353,SXCL,85812220,166914.37,-0.268167106907893
2016-03-31,10353,SXCL,85812220,110179.37,-0.339901486755588
2010-12-31,10355,DJCO,23391210,99432,0.161294094693728
2011-12-30,10355,DJCO,23391210,89972.15,-0.09514175202161
2012-12-31,10355,DJCO,23391210,127811.55,0.42056035765445
2013-12-31,10355,DJCO,23391210,264944.86381,1.07294395995421
2014-12-31,10355,DJCO,23391210,363216.82381,0.370911180953549
2015-12-31,10355,DJCO,23391210,278962,-0.231963414182993
2016-12-30,10355,DJCO,23391210,333925.8,0.19703059279574
2010-12-31,10363,AMAG,00163U10,382579.7,-0.524058527565502
2011-12-30,10363,AMAG,00163U10,402896.46,0.0447526747378162
2012-12-31,10363,AMAG,00163U10,316367.97,-0.222101878865087
2013-12-31,10363,AMAG,00163U10,528648.44,0.650583169257404
2014-12-31,10363,AMAG,00163U10,1091072,0.755355576218083
2015-12-31,10363,AMAG,00163U10,1048589.27,-0.291644037246774
2016-12-30,10363,AMAG,00163U10,1194892.8,0.152703446023874
2010-01-05,10371,CLZR,13690710,68769,-0.00990090287599998
2010-12-31,10375,TCB,87227510,2112557.64,0.101561558301504
2011-12-30,10375,TCB,87227510,1651695.36,-0.292688158627345
2012-12-31,10375,TCB,87227510,1986695.1,0.199241077275631
2013-12-31,10375,TCB,87227510,2679072.5,0.355805747514588
2014-12-31,10375,TCB,87227510,2657268.81,-0.00967269226461764
2015-12-31,10375,TCB,87227510,2394384.88,-0.0986148104725517
2016-12-30,10375,TCB,87227510,3349870.41,0.419359107212878
2010-12-31,10382,ASTE,04622410,733989.27,0.203044201210057
2011-12-30,10382,ASTE,04622410,731521.31,-0.00617289207560157
2012-12-31,10382,ASTE,04622410,760574.64,0.0750206404028864
2013-12-31,10382,ASTE,04622410,883043.17,0.168121078559154
2014-12-31,10382,ASTE,04622410,901378.3,0.0278361666638607
2015-12-31,10382,ASTE,04622410,935611.6,0.0457819996260924
2016-12-30,10382,ASTE,04622410,1554683.16,0.670614069041585
2010-12-31,10395,NAVG,63890410,792609.7,0.068776852396834
2011-12-30,10395,NAVG,63890410,665422.08,-0.0530289329010443
2012-12-31,10395,NAVG,63890410,717380.29,0.0711017188445733
2013-12-31,10395,NAVG,63890410,896745.68,0.236735970910841
2014-12-31,10395,NAVG,63890410,1047368.54,0.161172566167832
2015-12-31,10395,NAVG,63890410,1238035.49,0.169764319208732
2016-12-30,10395,NAVG,63890410,1714675.5,0.376430264894257
2010-12-31,10397,WERN,95075510,1641777,0.242900293629064
2011-12-30,10397,WERN,95075510,1755636.8,0.0994704205117198
2012-12-31,10397,WERN,95075510,1587262.49,-0.0310076539313177
2013-12-31,10397,WERN,95075510,1798217.22,0.151007469831541
2014-12-31,10397,WERN,95075510,2243983.7,0.271702582745115
2015-12-31,10397,WERN,95075510,1684056.61,-0.242741899200582
2016-12-30,10397,WERN,95075510,1944900.65,0.163212029546421
2010-12-14,10404,DINE,76155720,121131.84,0.0870237236828995
2010-12-31,10421,SKYW,83087910,842058.58,-0.0664269656786339
2011-12-30,10421,SKYW,83087910,637205.08,-0.184530773983515
2012-12-31,10421,SKYW,83087910,640855.18,0.002943855702219
2013-12-31,10421,SKYW,83087910,759740.9,0.203491097629023
2014-12-31,10421,SKYW,83087910,679750.08,-0.0888947623705891
2015-12-31,10421,SKYW,83087910,970115.1,0.446174247947714
2016-12-30,10421,SKYW,83087910,1886870.7,0.930172942281281
2010-12-31,10443,PATR,30292L10,287060.48,-0.0158777906301739
2011-12-30,10443,PATR,30292L10,202005.3,-0.299698427440445
2012-12-31,10443,PATR,30292L10,270170.29,0.310148788911201
2013-12-31,10443,PATR,30292L10,397624.29,0.460075729225809
2014-12-31,10443,FRPH,30292L10,381081.99,-0.0554080333106088
2015-12-31,10443,FRPH,30292L10,332510.18,0.0807040123285712
2016-12-30,10443,FRPH,30292L10,372513.7,0.110781415220532
2010-12-31,10463,REFR,76091110,96711.78,0.395781220526063
2011-12-30,10463,REFR,76091110,62864.16,-0.359169844772335
2012-12-31,10463,REFR,76091110,84699.78,0.103240936042109
2013-12-31,10463,REFR,76091110,133575.8,0.545440844909812
2014-12-31,10463,REFR,76091110,122490.88,-0.114189076893584
2015-12-31,10463,REFR,76091110,125269.24,0.0175859098212312
2016-12-30,10463,REFR,76091110,43760.08,-0.650671143223218
2010-12-31,10501,AMWD,03050610,349817.7,0.270047028110147
2011-12-30,10501,AMWD,03050610,196130.28,-0.438103224202743
2012-12-31,10501,AMWD,03050610,404391.52,1.03661085393815
2013-12-31,10501,AMWD,03050610,608485.29,0.420921218338991
2014-12-31,10501,AMWD,03050610,640124.76,0.0230236467790594
2015-12-31,10501,AMWD,03050610,1301834.46,0.977736933516273
2016-12-30,10501,AMWD,03050610,1222887.75,-0.0591328730610218
2010-12-31,10507,MDCI,58449L10,156891.66,-0.402743068827776
2011-12-30,10507,MDCI,58449L10,85724.93,-0.454071600951576
2012-12-28,10507,MDCI,58449L10,44091.79,-0.485657228526348
2013-12-31,10507,MDCI,58449L10,140306.96,2.18215927991457
2014-09-30,10507,MDCI,58449L10,227631.82,0.609811686593065
2010-12-31,10514,TWMC,89336Q10,53736.75,0.132451365430684
2011-12-30,10514,TWMC,89336Q10,79578.0045,0.479474228449237
2012-12-31,10514,TWMC,89336Q10,109874.3626,0.558662823107669
2013-12-31,10514,TWMC,89336Q10,142624.56,0.270150733799808
2014-12-31,10514,TWMC,89336Q10,103496.82,-0.162620130064281
2015-12-31,10514,TWMC,89336Q10,111527.74,0.0881396221212367
2016-12-30,10514,TWMC,89336Q10,117825.1875,-0.0886797418336167
2010-12-31,10516,ADM,03948310,19217901.44,-0.0192939032124615
2011-12-30,10516,ADM,03948310,19104256.6,-0.0290523156854817
2012-12-31,10516,ADM,03948310,18038122.74,-0.0183240385121468
2013-12-31,10516,ADM,03948310,28555898,0.618527563220034
2014-12-31,10516,ADM,03948310,33476976,0.223252335143793
2015-12-31,10516,ADM,03948310,21888423.2,-0.27720983611342
2016-12-30,10516,ADM,03948310,26267010,0.283959439702195
2010-12-31,10517,AAN,00253530,1652874.57,0.363486549665718
2011-12-30,10517,AAN,00253530,2014953.64,0.311307745620081
2012-12-31,10517,AAN,00253530,2138081.12,0.0623154143124136
2013-12-31,10517,AAN,00253530,2243220,0.0422886923699262
2014-12-31,10517,AAN,00253530,2215530.18,0.0428615439429647
2015-12-31,10517,AAN,00253530,1625357.27,-0.265291453052817
2016-12-30,10517,AAN,00253530,2284661.82,0.434314918563635
2010-12-31,10530,VIVO,58958410,948656.76,0.115878336749752
2011-12-30,10530,VIVO,58958410,777112.32,-0.157243116104442
2012-12-31,10530,VIVO,58958410,838674,0.130806450034289
2013-12-31,10530,VIVO,58958410,1102188.85,0.343310846186177
2014-12-31,10530,VIVO,58958410,686398.46,-0.353715978548009
2015-12-31,10530,VIVO,58958410,862742.88,0.302521929247409
2016-12-30,10530,VIVO,58958410,746975.4,-0.0996113568723693
2010-12-31,10547,CLFD,18482P10,48762,0.557700812787789
2011-12-30,10547,CLFD,18482P10,93800.86,0.879011077031652
2012-12-31,10547,CLFD,18482P10,57718.95,-0.409983595366765
2013-12-31,10547,CLFD,18482P10,263099.76,3.50780010668188
2014-12-31,10547,CLFD,18482P10,169176.33,-0.391803019518353
2015-12-31,10547,CLFD,18482P10,183797.46,0.0893614906132105
2016-12-30,10547,CLFD,18482P10,292801.5,0.543625978949175
2010-12-31,10550,PDEX,74265M20,6576.72,0.326727519782728
2011-12-30,10550,PDEX,74265M20,8051.4104,0.224232299272295
2012-12-31,10550,PDEX,74265M20,6848.7159,-0.166946865614489
2013-12-31,10550,PDEX,74265M20,8121.06,0.185417073105155
2014-12-31,10550,PDEX,74265M20,10297.43,0.0164682393848088
2015-12-31,10550,PDEX,74265M20,10023.1542,-0.0219470814018508
2016-12-30,10550,PDEX,74265M20,18988,0.945527989216904
2010-01-11,10563,HRZB,44041F10,845.6475,-0.686944510921883
2010-12-31,10568,SERV,81765M10,8785.64,0.329800812446721
2011-08-29,10568,SERV,81765M10,12902.76,0.480306911458864
2010-02-24,10597,FEP,35351510,20883.63,0.00809599086715629
2010-12-31,10606,WTS,94274910,1100590.61,0.200051627523896
2011-12-30,10606,WTS,94274910,1004713.49,-0.0525230496136874
2012-12-31,10606,WTS,94274910,1221087.96,0.271636497585948
2013-12-31,10606,WTS,94274910,1782536.57,0.453313189767031
